'bamb_1b', 0, '1_5', 'gg_bamb_1b', 'cs_bamb_1b', 'cs_a', 'cs_b', 7930000, 0, 65543, 'バンブー', 'バンブー', 0, 0, 0, 'ha_bamb_1b', 270481475, 0, 0, 0, 0, 1
'shol_3a', 1024, '1_5', 'gg_shol_3a', 'cs_shol_3a', 'cs_a', 'cs_b', 5832820, 0, 131084, 'ショルキー', 'ショルキー', 0, 0, 0, 'ha_shol_3a', 270481475, 0, 0, 0, 0, 3
'shol_3b', 1024, '1_5', 'gg_shol_3b', 'cs_shol_3b', 'cs_a', 'cs_b', 5832820, 0, 196620, 'ショルキー', 'ショルキー', 0, 0, 0, 'ha_shol_3b', 270481475, 0, 0, 0, 0, 3
'trum_3a', 0, '1_5', 'gg_trum_3a', 'cs_trum_3a', 'cs_a', 'cs_b', 7274641, 0, 131086, 'トルマリン', 'トルマリン', 0, 0, 0, 'ha_trum_3a', 270481475, 0, 0, 0, 0, 3
'trum_3b', 0, '1_5', 'gg_trum_3b', 'cs_trum_3b', 'cs_a', 'cs_b', 7274641, 0, 196622, 'トルマリン', 'トルマリン', 0, 0, 0, 'ha_trum_3b', 270481475, 0, 0, 0, 0, 3
'ash_4a', 0, '1_5', 'gg_ash_4a', 'cs_ash_4a', 'cs_a', 'cs_b', 6291584, 0, 131080, 'アッシュ', 'アッシュ', 0, 0, 0, 'ha_ash_4a', 270481475, 0, 0, 0, 0, 4
'ash_4b', 0, '1_5', 'gg_ash_4b', 'cs_ash_4b', 'cs_a', 'cs_b', 6291584, 0, 196616, 'アッシュ', 'アッシュ', 0, 0, 0, 'ha_ash_4b', 270481475, 0, 0, 0, 0, 4
'aya_4a', 0, '1_5', 'gg_aya_4a', 'cs_aya_4a', 'cs_a', 'cs_b', 5701800, 0, 131085, 'アヤ', 'アヤ', 0, 0, 0, 'ha_aya_4a', 270481475, 0, 0, 0, 0, 4
'aya_4b', 0, '1_5', 'gg_aya_4b', 'cs_aya_4b', 'cs_a', 'cs_b', 5701800, 0, 196621, 'アヤ', 'アヤ', 0, 0, 0, 'ha_aya_4b', 270481475, 0, 0, 0, 0, 4
'donn_4a', 0, '1_5', 'gg_donn_4a', 'cs_donn_4a', 'cs_a', 'cs_b', 6357147, 0, 131097, 'ドナ', 'ドナ', 0, 0, 0, 'ha_donn_4a', 270481475, 0, 0, 0, 0, 4
'donn_4b', 0, '1_5', 'gg_donn_4b', 'cs_donn_4b', 'cs_a', 'cs_b', 6357147, 0, 196633, 'ドナ', 'ドナ', 0, 0, 0, 'ha_donn_4b', 270481475, 0, 0, 0, 0, 4
'elle_4a', 0, '1_5', 'gg_elle_4a', 'cs_elle_4a', 'cs_a', 'cs_b', 7930004, 0, 51, 'エル', 'エル', 0, 0, 0, 'ha_elle_4a', 270481475, 0, 0, 0, 0, 4
'elle_4b', 0, '1_5', 'gg_elle_4b', 'cs_elle_4b', 'cs_a', 'cs_b', 7930004, 0, 65587, 'エル', 'エル', 0, 0, 0, 'ha_elle_4b', 270481475, 0, 0, 0, 0, 4
'henr_4a', 0, '1_5', 'gg_henr_4a', 'cs_henr_4a', 'cs_a', 'cs_b', 5701750, 0, 52, 'ヘンリー', 'ヘンリー', 0, 0, 0, 'ha_henr_4a', 270481475, 0, 0, 0, 0, 4
'henr_4b', 0, '1_5', 'gg_henr_4b', 'cs_henr_4b', 'cs_a', 'cs_b', 5701750, 0, 65588, 'ヘンリー', 'ヘンリー', 0, 0, 0, 'ha_henr_4b', 270481475, 0, 0, 0, 0, 4
'ice_4a', 0, '1_5', 'gg_ice_4a', 'cs_ice_4a', 'cs_a', 'cs_b', 6750354, 0, 131091, 'アイス', 'アイス', 0, 0, 0, 'ha_ice_4a', 270481475, 0, 0, 0, 0, 4
'ice_4b', 0, '1_5', 'gg_ice_4b', 'cs_ice_4b', 'cs_a', 'cs_b', 6750354, 0, 196627, 'アイス', 'アイス', 0, 0, 0, 'ha_ice_4b', 270481475, 0, 0, 0, 0, 4
'jsin_4a', 0, '1_5', 'gg_jsin_4a', 'cs_jsin_4a', 'cs_a', 'cs_b', 4915313, 0, 57, 'ジュンシンゴ', 'ジュン＆シンゴ', 0, 0, 0, 'ha_jsin_4a', 270481475, 0, 0, 0, 0, 4
'jsin_4b', 0, '1_5', 'gg_jsin_4b', 'cs_jsin_4b', 'cs_a', 'cs_b', 4915313, 0, 65593, 'ジュンシンゴ', 'ジュン＆シンゴ', 0, 0, 0, 'ha_jsin_4b', 270481475, 0, 0, 0, 0, 4
'judy_4a', 0, '1_5', 'gg_judy_4a', 'cs_judy_4a', 'cs_a', 'cs_b', 4849809, 0, 393219, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_4a', 270481475, 0, 0, 0, 0, 4
'judy_4b', 0, '1_5', 'gg_judy_4b', 'cs_judy_4b', 'cs_a', 'cs_b', 4849809, 0, 458755, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_4b', 270481475, 0, 0, 0, 0, 4
'king_4a', 0, '1_5', 'gg_king_4a', 'cs_king_4a', 'cs_a', 'cs_b', 2752627, 0, 393220, 'キング', 'キング', 0, 0, 0, 'ha_king_4a', 270481475, 0, 0, 0, 0, 4
'king_4b', 0, '1_5', 'gg_king_4b', 'cs_king_4b', 'cs_a', 'cs_b', 2752627, 0, 458756, 'キング', 'キング', 0, 0, 0, 'ha_king_4b', 270481475, 0, 0, 0, 0, 4
'mary_4a', 0, '1_5', 'gg_mary_4a', 'cs_mary_4a', 'cs_a', 'cs_b', 7995517, 0, 393218, 'マリィ', 'マリィ', 0, 0, 0, 'ha_mary_4a', 270481475, 0, 0, 0, 0, 4
'mary_4b', 0, '1_5', 'gg_mary_4b', 'cs_mary_4b', 'cs_a', 'cs_b', 7995517, 0, 458754, 'マリィ', 'マリィ', 0, 0, 0, 'ha_mary_4b', 270481475, 0, 0, 0, 0, 4
'mayu_4a', 0, '1_5', 'gg_mayu_4a', 'cs_mayu_4a', 'cs_a', 'cs_b', 6815878, 0, 53, 'マユミ', 'マユミ', 0, 0, 0, 'ha_mayu_4a', 270481475, 0, 0, 0, 0, 4
'mayu_4b', 0, '1_5', 'gg_mayu_4b', 'cs_mayu_4b', 'cs_a', 'cs_b', 6815878, 0, 65589, 'マユミ', 'マユミ', 0, 0, 0, 'ha_mayu_4b', 270481475, 0, 0, 0, 0, 4
'mimi_4a', 0, '1_5', 'gg_mimi_4a', 'cs_mimi_4a', 'cs_a', 'cs_b', 8257653, 0, 393216, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_4a', 270481475, 0, 0, 0, 0, 4
'mimi_4b', 0, '1_5', 'gg_mimi_4b', 'cs_mimi_4b', 'cs_a', 'cs_b', 8257653, 0, 458752, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_4b', 270481475, 0, 0, 0, 0, 4
'nk2k_4a', 0, '1_5', 'gg_nk2k_4a', 'cs_nk2k_4a', 'cs_a', 'cs_b', 6750348, 0, 54, 'ＮＫ２０００', 'ＮＫ２０００', 0, 0, 0, 'ha_nk2k_4a', 270481475, 0, 0, 0, 0, 4
'nk2k_4b', 0, '1_5', 'gg_nk2k_4b', 'cs_nk2k_4b', 'cs_a', 'cs_b', 6750348, 0, 65590, 'ＮＫ２０００', 'ＮＫ２０００', 0, 0, 0, 'ha_nk2k_4b', 270481475, 0, 0, 0, 0, 4
'nyam_4a', 0, '1_5', 'gg_nyam_4a', 'cs_nyam_4a', 'cs_a', 'cs_b', 4325502, 0, 393217, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyam_4a', 270481475, 0, 0, 0, 0, 4
'nyam_4b', 0, '1_5', 'gg_nyam_4b', 'cs_nyam_4b', 'cs_a', 'cs_b', 4325502, 0, 458753, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyam_4b', 270481475, 0, 0, 0, 0, 4
'pal_4a', 0, '1_5', 'gg_pal_4a', 'cs_pal_4a', 'cs_a', 'cs_b', 6291568, 0, 55, 'パル', 'パル', 0, 0, 0, 'ha_pal_4a', 270481475, 0, 0, 0, 0, 4
'pal_4b', 0, '1_5', 'gg_pal_4b', 'cs_pal_4b', 'cs_a', 'cs_b', 6291568, 0, 65591, 'パル', 'パル', 0, 0, 0, 'ha_pal_4b', 270481475, 0, 0, 0, 0, 4
'poet_4a', 0, '1_5', 'gg_poet_4a', 'cs_poet_4a', 'cs_a', 'cs_b', 6160490, 0, 131082, 'ポエット', 'ポエット', 0, 0, 0, 'ha_poet_4a', 270481475, 0, 0, 0, 0, 4
'poet_4b', 0, '1_5', 'gg_poet_4b', 'cs_poet_4b', 'cs_a', 'cs_b', 6160490, 0, 196618, 'ポエット', 'ポエット', 0, 0, 0, 'ha_poet_4b', 270481475, 0, 0, 0, 0, 4
'rave_4a', 0, '1_5', 'gg_rave_4a', 'cs_rave_4a', 'cs_a', 'cs_b', 7733382, 0, 262153, 'レイヴガール', 'レイヴガール', 0, 0, 0, 'ha_rave_4a', 270481475, 0, 0, 0, 0, 4
'rave_4b', 0, '1_5', 'gg_rave_4b', 'cs_rave_4b', 'cs_a', 'cs_b', 7733382, 0, 327689, 'レイヴガール', 'レイヴガール', 0, 0, 0, 'ha_rave_4b', 270481475, 0, 0, 0, 0, 4
'rie_4a', 0, '1_5', 'gg_rie_4a', 'cs_rie_4a', 'cs_a', 'cs_b', 4718725, 0, 393221, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_4a', 270481475, 0, 0, 0, 0, 4
'rie_4b', 0, '1_5', 'gg_rie_4b', 'cs_rie_4b', 'cs_a', 'cs_b', 4718725, 0, 458757, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_4b', 270481475, 0, 0, 0, 0, 4
'sana_4a', 0, '1_5', 'gg_sana_4a', 'cs_sana_4a', 'cs_a', 'cs_b', 6553739, 0, 393222, 'サナエチャン', 'さなえ囿ちゃん', 0, 0, 0, 'ha_sana_4a', 270481475, 0, 0, 0, 0, 4
'sana_4b', 0, '1_5', 'gg_sana_4b', 'cs_sana_4b', 'cs_a', 'cs_b', 6553739, 0, 458758, 'サナエチャン', 'さなえ囿ちゃん', 0, 0, 0, 'ha_sana_4b', 270481475, 0, 0, 0, 0, 4
'smil_4a', 0, '1_5', 'gg_smil_4a', 'cs_smil_4a', 'cs_a', 'cs_b', 4980880, 0, 58, 'スマイル', 'スマイル', 0, 0, 0, 'ha_smil_4a', 270481475, 0, 0, 0, 0, 4
'smil_4b', 0, '1_5', 'gg_smil_4b', 'cs_smil_4b', 'cs_a', 'cs_b', 4980880, 0, 65594, 'スマイル', 'スマイル', 0, 0, 0, 'ha_smil_4b', 270481475, 0, 0, 0, 0, 4
's8ta_4a', 0, '1_5', 'gg_s8ta_4a', 'cs_t8ta_4a', 'cs_a', 'cs_b', 6094927, 0, 131089, 'Ｓ．８．タロウ＆オコン', 'Ｓ．８．タロウ＆おコン', 0, 0, 0, 'ha_s8ta_4a', 270481475, 0, 0, 0, 0, 4
's8ta_4b', 0, '1_5', 'gg_s8ta_4b', 'cs_t8ta_4b', 'cs_a', 'cs_b', 6094927, 0, 196625, 'Ｓ．８．タロウ＆オコン', 'Ｓ．８．タロウ＆おコン', 0, 0, 0, 'ha_s8ta_4b', 270481475, 0, 0, 0, 0, 4
'yuki_4a', 0, '1_5', 'gg_yuki_4a', 'cs_yuki_4a', 'cs_a', 'cs_b', 6488138, 0, 56, 'ユキ', 'ユキ', 0, 0, 0, 'ha_yuki_4a', 270481475, 0, 0, 0, 0, 4
'yuki_4b', 0, '1_5', 'gg_yuki_4b', 'cs_yuki_4b', 'cs_a', 'cs_b', 6488138, 0, 65592, 'ユキ', 'ユキ', 0, 0, 0, 'ha_yuki_4b', 270481475, 0, 0, 0, 0, 4
'yuli_4a', 0, '1_5', 'gg_yuli_4a', 'cs_yuli_4a', 'cs_a', 'cs_b', 5832817, 0, 131087, 'ユーリ', 'ユーリ', 0, 0, 0, 'ha_yuli_4a', 270481475, 0, 0, 0, 0, 4
'yuli_4b', 0, '1_5', 'gg_yuli_4b', 'cs_yuli_4b', 'cs_a', 'cs_b', 5832817, 0, 196623, 'ユーリ', 'ユーリ', 0, 0, 0, 'ha_yuli_4b', 270481475, 0, 0, 0, 0, 4
'mzd0_5a', 2, '1_5', 'gg_mzd0_5a', 'cs_mzd0_5a', 'cs_a', 'cs_b', 6094946, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 35, 0, 0, 'ha_mzd0_5a', 270481475, 0, 0, 0, 0, 5
'mzd1_5a', 2, '1_5', 'gg_mzd1_5a', 'cs_mzd1_5a', 'cs_a', 'cs_b', 6094946, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 35, 0, 0, 'ha_mzd1_5a', 270481475, 0, 0, 0, 0, 5
'mzd2_5a', 2, '1_5', 'gg_mzd2_5a', 'cs_mzd2_5a', 'cs_a', 'cs_b', 6094946, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 35, 0, 0, 'ha_mzd2_5a', 270481475, 0, 0, 0, 0, 5
'mzd3_5a', 2, '1_5', 'gg_mzd3_5a', 'cs_mzd3_5a', 'cs_a', 'cs_b', 6094946, 0, 6488075, 'ＭＺＤ', 'ＭＺＤ', 35, 0, 0, 'ha_mzd3_5a', 270481475, 0, 0, 0, 0, 5
'ash_5a', 0, '1_5', 'gg_ash_5a', 'cs_ash_5a', 'cs_a', 'cs_b', 5767322, 0, 262152, 'アッシュ', 'アッシュ', 0, 0, 0, 'ha_ash_5a', 270481475, 0, 0, 0, 0, 5
'ash_5b', 0, '1_5', 'gg_ash_5b', 'cs_ash_5b', 'cs_a', 'cs_b', 5767322, 0, 327688, 'アッシュ', 'アッシュ', 0, 0, 0, 'ha_ash_5b', 270481475, 0, 0, 0, 0, 5
'aya_5a', 0, '1_5', 'gg_aya_5a', 'cs_aya_5a', 'cs_a', 'cs_b', 5374091, 0, 262157, 'アヤ', 'アヤ', 0, 0, 0, 'ha_aya_5a', 270481475, 0, 0, 0, 0, 5
'aya_5b', 0, '1_5', 'gg_aya_5b', 'cs_aya_5b', 'cs_a', 'cs_b', 5374091, 0, 327693, 'アヤ', 'アヤ', 0, 0, 0, 'ha_aya_5b', 270481475, 0, 0, 0, 0, 5
'bell_5a', 0, '1_5', 'gg_bell_5a', 'cs_bell_5a', 'cs_a', 'cs_b', 5898378, 0, 27, 'ベル', 'ベル', 0, 0, 0, 'ha_bell_5a', 270481475, 0, 0, 0, 0, 5
'bell_5b', 0, '1_5', 'gg_bell_5b', 'cs_bell_5b', 'cs_a', 'cs_b', 5898378, 0, 65563, 'ベル', 'ベル', 0, 0, 0, 'ha_bell_5b', 270481475, 0, 0, 0, 0, 5
'cla_5a', 0, '1_5', 'gg_cla_5a', 'cs_cla_5a', 'cs_a', 'cs_b', 4391037, 0, 59, 'クララ', 'クララ', 0, 0, 0, 'ha_cla_5a', 270481475, 0, 0, 0, 0, 5
'cla_5b', 0, '1_5', 'gg_cla_5b', 'cs_cla_5b', 'cs_a', 'cs_b', 4391037, 0, 65595, 'クララ', 'クララ', 0, 0, 0, 'ha_cla_5b', 270481475, 0, 0, 0, 0, 5
'fatb_5a', 0, '1_5', 'gg_fatb_5a', 'cs_fatb_5a', 'cs_a', 'cs_b', 4194425, 0, 60, 'ファットボーイ', 'ファットボーイ', 0, 0, 0, 'ha_fatb_5a', 270481475, 0, 0, 0, 0, 5
'fatb_5b', 0, '1_5', 'gg_fatb_5b', 'cs_fatb_5b', 'cs_a', 'cs_b', 4194425, 0, 65596, 'ファットボーイ', 'ファットボーイ', 0, 0, 0, 'ha_fatb_5b', 270481475, 0, 0, 0, 0, 5
'grap_5a', 0, '1_5', 'gg_grap_5a', 'cs_grap_5a', 'cs_a', 'cs_b', 4128882, 0, 61, 'グラッパ', 'グラッパ', 0, 0, 0, 'ha_grap_5a', 270481475, 0, 0, 0, 0, 5
'grap_5b', 0, '1_5', 'gg_grap_5b', 'cs_grap_5b', 'cs_a', 'cs_b', 4128882, 0, 65597, 'グラッパ', 'グラッパ', 0, 0, 0, 'ha_grap_5b', 270481475, 0, 0, 0, 0, 5
'hose_5a', 0, '1_5', 'gg_hose_5a', 'cs_hose_5a', 'cs_a', 'cs_b', 5963878, 0, 62, 'ホセ', 'ホセ', 0, 0, 0, 'ha_hose_5a', 270481475, 0, 0, 0, 0, 5
'hose_5b', 0, '1_5', 'gg_hose_5b', 'cs_hose_5b', 'cs_a', 'cs_b', 5963878, 0, 65598, 'ホセ', 'ホセ', 0, 0, 0, 'ha_hose_5b', 270481475, 0, 0, 0, 0, 5
'hota_5a', 0, '1_5', 'gg_hota_5a', 'cs_hota_5a', 'cs_a', 'cs_b', 4718720, 0, 63, 'ホタル', 'ホタル', 0, 0, 0, 'ha_hota_5a', 270481475, 0, 0, 0, 0, 5
'hota_5b', 0, '1_5', 'gg_hota_5b', 'cs_hota_5b', 'cs_a', 'cs_b', 4718720, 0, 65599, 'ホタル', 'ホタル', 0, 0, 0, 'ha_hota_5b', 270481475, 0, 0, 0, 0, 5
'judy_5a', 0, '1_5', 'gg_judy_5a', 'cs_judy_5a', 'cs_a', 'cs_b', 4915352, 0, 524291, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_5a', 270481475, 0, 0, 0, 0, 5
'judy_5b', 0, '1_5', 'gg_judy_5b', 'cs_judy_5b', 'cs_a', 'cs_b', 4915352, 0, 589827, 'ジュディ', 'ジュディ', 0, 0, 0, 'ha_judy_5b', 270481475, 0, 0, 0, 0, 5
'kare_5a', 0, '1_5', 'gg_kare_5a', 'cs_kare_5a', 'cs_a', 'cs_b', 4784220, 0, 64, 'カレン', 'カレン', 0, 0, 0, 'ha_kare_5a', 270481475, 0, 0, 0, 0, 5
'kare_5b', 0, '1_5', 'gg_kare_5b', 'cs_kare_5b', 'cs_a', 'cs_b', 4784220, 0, 65600, 'カレン', 'カレン', 0, 0, 0, 'ha_kare_5b', 270481475, 0, 0, 0, 0, 5
'kevin_5a', 0, '1_5', 'gg_kevin_5a', 'cs_kevin_5a', 'cs_a', 'cs_b', 4653146, 0, 65, 'ケビン', 'ケビン', 0, 0, 0, 'ha_kevin_5a', 270481475, 0, 0, 0, 0, 5
'kevin_5b', 0, '1_5', 'gg_kevin_5b', 'cs_kevin_5b', 'cs_a', 'cs_b', 4653146, 0, 65601, 'ケビン', 'ケビン', 0, 0, 0, 'ha_kevin_5b', 270481475, 0, 0, 0, 0, 5
'king_5a', 0, '1_5', 'gg_king_5a', 'cs_king_5a', 'cs_a', 'cs_b', 4456568, 0, 524292, 'キング', 'キング', 0, 0, 0, 'ha_king_5a', 270481475, 0, 0, 0, 0, 5
'king_5b', 0, '1_5', 'gg_king_5b', 'cs_king_5b', 'cs_a', 'cs_b', 4456568, 0, 589828, 'キング', 'キング', 0, 0, 0, 'ha_king_5b', 270481475, 0, 0, 0, 0, 5
'maco_5a', 0, '1_5', 'gg_maco_5a', 'cs_maco_5a', 'cs_a', 'cs_b', 6160534, 0, 72, 'スペースマコ', 'スペース圍マコ', 0, 0, 0, 'ha_maco_5a', 270481475, 0, 0, 0, 0, 5
'maco_5b', 0, '1_5', 'gg_maco_5b', 'cs_maco_5b', 'cs_a', 'cs_b', 6160534, 0, 65608, 'スペースマコ', 'スペース圍マコ', 0, 0, 0, 'ha_maco_5b', 270481475, 0, 0, 0, 0, 5
'mak_5a', 0, '1_5', 'gg_mak_5a', 'cs_mak_5a', 'cs_a', 'cs_b', 4718727, 0, 66, 'マコト', 'マコト', 0, 0, 0, 'ha_mak_5a', 270481475, 0, 0, 0, 0, 5
'mak_5b', 0, '1_5', 'gg_mak_5b', 'cs_mak_5b', 'cs_a', 'cs_b', 4718727, 0, 65602, 'マコト', 'マコト', 0, 0, 0, 'ha_mak_5b', 270481475, 0, 0, 0, 0, 5
'mary_5a', 0, '1_5', 'gg_mary_5a', 'cs_mary_5a', 'cs_a', 'cs_b', 6094971, 0, 524290, 'マリィ', 'マリィ', 0, 0, 0, 'ha_mary_5a', 270481475, 0, 0, 0, 0, 5
'mary_5b', 0, '1_5', 'gg_mary_5b', 'cs_mary_5b', 'cs_a', 'cs_b', 6094971, 0, 589826, 'マリィ', 'マリィ', 0, 0, 0, 'ha_mary_5b', 270481475, 0, 0, 0, 0, 5
'mimi_5a', 0, '1_5', 'gg_mimi_5a', 'cs_mimi_5a', 'cs_a', 'cs_b', 6029410, 0, 524288, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_5a', 270481475, 0, 0, 0, 0, 5
'mimi_5b', 0, '1_5', 'gg_mimi_5b', 'cs_mimi_5b', 'cs_a', 'cs_b', 6029410, 0, 589824, 'ミミ', 'ミミ', 0, 0, 0, 'ha_mimi_5b', 270481475, 0, 0, 0, 0, 5
'mrkk_5a', 0, '1_5', 'gg_mrkk_5a', 'cs_mrkk_5a', 'cs_a', 'cs_b', 4522069, 0, 73, 'ミスターケーケー', 'ミスターＫＫ', 0, 0, 0, 'ha_mrkk_5a', 270481475, 0, 0, 0, 0, 5
'mrkk_5b', 0, '1_5', 'gg_mrkk_5b', 'cs_mrkk_5b', 'cs_a', 'cs_b', 4522069, 0, 65609, 'ミスターケーケー', 'ミスターＫＫ', 0, 0, 0, 'ha_mrkk_5b', 270481475, 0, 0, 0, 0, 5
'nawo_5a', 0, '1_5', 'gg_nawo_5a', 'cs_nawo_5a', 'cs_a', 'cs_b', 6291548, 0, 67, 'ナヲミ', 'ナヲミ', 0, 0, 0, 'ha_nawo_5a', 270481475, 0, 0, 0, 0, 5
'nawo_5b', 0, '1_5', 'gg_nawo_5b', 'cs_nawo_5b', 'cs_a', 'cs_b', 6291548, 0, 65603, 'ナヲミ', 'ナヲミ', 0, 0, 0, 'ha_nawo_5b', 270481475, 0, 0, 0, 0, 5
'nyam_5a', 0, '1_5', 'gg_nyam_5a', 'cs_nyam_5a', 'cs_a', 'cs_b', 4522114, 0, 524289, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyam_5a', 270481475, 0, 0, 0, 0, 5
'nyam_5b', 0, '1_5', 'gg_nyam_5b', 'cs_nyam_5b', 'cs_a', 'cs_b', 4522114, 0, 589825, 'ニャミ', 'ニャミ', 0, 0, 0, 'ha_nyam_5b', 270481475, 0, 0, 0, 0, 5
'oliv_5a', 0, '1_5', 'gg_oliv_5a', 'cs_oliv_5a', 'cs_a', 'cs_b', 4718684, 0, 131094, 'オリビア', 'オリビア', 0, 0, 0, 'ha_oliv_5a', 270481475, 0, 0, 0, 0, 5
'oliv_5b', 0, '1_5', 'gg_oliv_5b', 'cs_oliv_5b', 'cs_a', 'cs_b', 4718684, 0, 196630, 'オリビア', 'オリビア', 0, 0, 0, 'ha_oliv_5b', 270481475, 0, 0, 0, 0, 5
'piji_5a', 0, '1_5', 'gg_piji_5a', 'cs_piji_5a', 'cs_a', 'cs_b', 8061070, 0, 26, 'ピエールジル', 'ピエール＆ジル', 0, 0, 0, 'ha_piji_5a', 270481475, 0, 0, 0, 0, 5
'piji_5b', 0, '1_5', 'gg_piji_5b', 'cs_piji_5b', 'cs_a', 'cs_b', 8061070, 0, 65562, 'ピエールジル', 'ピエール＆ジル', 0, 0, 0, 'ha_piji_5b', 270481475, 0, 0, 0, 0, 5
'pred_5a', 0, '1_5', 'gg_pred_5a', 'cs_pred_5a', 'cs_a', 'cs_b', 5963899, 0, 71, 'アカギタカユキ', 'アカギタカユキ', 0, 0, 0, 'ha_pred_5a', 270481475, 0, 0, 0, 0, 5
'pred_5b', 0, '1_5', 'gg_pred_5b', 'cs_pred_5b', 'cs_a', 'cs_b', 5963899, 0, 65607, 'アカギタカユキ', 'アカギタカユキ', 0, 0, 0, 'ha_pred_5b', 270481475, 0, 0, 0, 0, 5
'reo_5a', 0, '1_5', 'gg_reo_5a', 'cs_reo_5a', 'cs_a', 'cs_b', 5046378, 0, 131095, 'レオクン', 'レオくん', 0, 0, 0, 'ha_reo_5a', 270481475, 0, 0, 0, 0, 5
'reo_5b', 0, '1_5', 'gg_reo_5b', 'cs_reo_5b', 'cs_a', 'cs_b', 5046378, 0, 196631, 'レオクン', 'レオくん', 0, 0, 0, 'ha_reo_5b', 270481475, 0, 0, 0, 0, 5
'rie_5a', 0, '1_5', 'gg_rie_5a', 'cs_rie_5a', 'cs_a', 'cs_b', 4522127, 0, 524293, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_5a', 270481475, 0, 0, 0, 0, 5
'rie_5b', 0, '1_5', 'gg_rie_5b', 'cs_rie_5b', 'cs_a', 'cs_b', 4522127, 0, 589829, 'リエチャン', 'リエ囿ちゃん', 0, 0, 0, 'ha_rie_5b', 270481475, 0, 0, 0, 0, 5
'risa_5a', 0, '1_5', 'gg_risa_5a', 'cs_risa_5a', 'cs_a', 'cs_b', 5636211, 0, 68, 'リサ', 'リサ', 0, 0, 0, 'ha_risa_5a', 270481475, 0, 0, 0, 0, 5
'risa_5b', 0, '1_5', 'gg_risa_5b', 'cs_risa_5b', 'cs_a', 'cs_b', 5636211, 0, 65604, 'リサ', 'リサ', 0, 0, 0, 'ha_risa_5b', 270481475, 0, 0, 0, 0, 5
'sana_5a', 0, '1_5', 'gg_sana_5a', 'cs_sana_5a', 'cs_a', 'cs_b', 4980877, 0, 524294, 'サナエチャン', 'さなえ囿ちゃん', 0, 0, 0, 'ha_sana_5a', 270481475, 0, 0, 0, 0, 5
'sana_5b', 0, '1_5', 'gg_sana_5b', 'cs_sana_5b', 'cs_a', 'cs_b', 4980877, 0, 589830, 'サナエチャン', 'さなえ囿ちゃん', 0, 0, 0, 'ha_sana_5b', 270481475, 0, 0, 0, 0, 5
'shol_5a', 1024, '1_5', 'gg_shol_5a', 'cs_shol_5a', 'cs_a', 'cs_b', 6488193, 0, 262156, 'ショルキー', 'ショルキー', 0, 0, 0, 'ha_shol_5a', 270481475, 0, 0, 0, 0, 5
'shol_5b', 1024, '1_5', 'gg_shol_5b', 'cs_shol_5b', 'cs_a', 'cs_b', 6488193, 0, 327692, 'ショルキー', 'ショルキー', 0, 0, 0, 'ha_shol_5b', 270481475, 0, 0, 0, 0, 5
'sugi_5a', 0, '1_5', 'gg_sugi_5a', 'cs_sugi_5a', 'cs_a', 'cs_b', 5111966, 0, 131092, 'スギクン', 'スギくん', 0, 0, 0, 'ha_sugi_5a', 270481475, 0, 0, 0, 0, 5
'sugi_5b', 0, '1_5', 'gg_sugi_5b', 'cs_sugi_5b', 'cs_a', 'cs_b', 5111966, 0, 196628, 'スギクン', 'スギくん', 0, 0, 0, 'ha_sugi_5b', 270481475, 0, 0, 0, 0, 5
'tama_5a', 0, '1_5', 'gg_tama_5a', 'cs_tama_5a', 'cs_a', 'cs_b', 5308543, 0, 69, 'タマコ', 'タマコ', 0, 0, 0, 'ha_tama_5a', 270481475, 0, 0, 0, 0, 5
'tama_5b', 0, '1_5', 'gg_tama_5b', 'cs_tama_5b', 'cs_a', 'cs_b', 5308543, 0, 65605, 'タマコ', 'タマコ', 0, 0, 0, 'ha_tama_5b', 270481475, 0, 0, 0, 0, 5
'wack_5a', 0, '1_5', 'gg_wack_5a', 'cs_wack_5a', 'cs_a', 'cs_b', 5177428, 0, 70, 'ワッキー', 'ワッキー', 0, 0, 0, 'ha_wack_5a', 270481475, 0, 0, 0, 0, 5
'wack_5b', 0, '1_5', 'gg_wack_5b', 'cs_wack_5b', 'cs_a', 'cs_b', 5177428, 0, 65606, 'ワッキー', 'ワッキー', 0, 0, 0, 'ha_wack_5b', 270481475, 0, 0, 0, 0, 5
